"","X","Y"
"-2849.304398_-301.6695111",-2849.304398,-301.6695111
"-2849.304398_-401.6695111",-2849.304398,-401.6695111
"-2849.304398_-501.6695111",-2849.304398,-501.6695111
"-2849.304398_-601.6695111",-2849.304398,-601.6695111
"-2849.304398_198.3304889",-2849.304398,198.3304889
"-2849.304398_298.3304889",-2849.304398,298.3304889
"-2849.304398_398.3304889",-2849.304398,398.3304889
"-2849.304398_498.3304889",-2849.304398,498.3304889
"-2849.304398_598.3304889",-2849.304398,598.3304889
"-2849.304398_698.3304889",-2849.304398,698.3304889
"-2849.304398_798.3304889",-2849.304398,798.3304889
"-2849.304398_898.3304889",-2849.304398,898.3304889
"-2849.304398_98.3304889",-2849.304398,98.3304889
"-2949.304398_-1.66951110000002",-2949.304398,-1.66951110000002
"-2949.304398_-101.6695111",-2949.304398,-101.6695111
"-2949.304398_-201.6695111",-2949.304398,-201.6695111
"-2949.304398_-301.6695111",-2949.304398,-301.6695111
"-2949.304398_-401.6695111",-2949.304398,-401.6695111
"-2949.304398_-501.6695111",-2949.304398,-501.6695111
"-2949.304398_-601.6695111",-2949.304398,-601.6695111
"-2949.304398_198.3304889",-2949.304398,198.3304889
"-2949.304398_298.3304889",-2949.304398,298.3304889
"-2949.304398_398.3304889",-2949.304398,398.3304889
"-2949.304398_498.3304889",-2949.304398,498.3304889
"-2949.304398_598.3304889",-2949.304398,598.3304889
"-2949.304398_698.3304889",-2949.304398,698.3304889
"-2949.304398_798.3304889",-2949.304398,798.3304889
"-2949.304398_898.3304889",-2949.304398,898.3304889
"-2949.304398_98.3304889",-2949.304398,98.3304889
"1104.977914_2708.802178",1104.977914,2708.802178
"1104.977914_2808.802178",1104.977914,2808.802178
"1104.977914_2908.802178",1104.977914,2908.802178
"1104.977914_3008.802178",1104.977914,3008.802178
"1104.977914_3108.802178",1104.977914,3108.802178
"1104.977914_3208.802178",1104.977914,3208.802178
"1104.977914_3308.802178",1104.977914,3308.802178
"1104.977914_3408.802178",1104.977914,3408.802178
"1104.977914_3508.802178",1104.977914,3508.802178
"1104.977914_3608.802178",1104.977914,3608.802178
"1104.977914_3708.802178",1104.977914,3708.802178
"1104.977914_3808.802178",1104.977914,3808.802178
"1104.977914_3908.802178",1104.977914,3908.802178
"1104.977914_4008.802178",1104.977914,4008.802178
"1104.977914_4108.802178",1104.977914,4108.802178
"1104.977914_4208.802178",1104.977914,4208.802178
"1204.977914_2708.802178",1204.977914,2708.802178
"1204.977914_2808.802178",1204.977914,2808.802178
"1204.977914_2908.802178",1204.977914,2908.802178
"1204.977914_3008.802178",1204.977914,3008.802178
"1204.977914_3108.802178",1204.977914,3108.802178
"1204.977914_3208.802178",1204.977914,3208.802178
"1204.977914_3308.802178",1204.977914,3308.802178
"1204.977914_3408.802178",1204.977914,3408.802178
"1204.977914_3508.802178",1204.977914,3508.802178
"1204.977914_3608.802178",1204.977914,3608.802178
"1204.977914_3708.802178",1204.977914,3708.802178
"1204.977914_3808.802178",1204.977914,3808.802178
"1204.977914_3908.802178",1204.977914,3908.802178
"1204.977914_4008.802178",1204.977914,4008.802178
"1204.977914_4108.802178",1204.977914,4108.802178
"1204.977914_4208.802178",1204.977914,4208.802178
"1304.977914_2708.802178",1304.977914,2708.802178
"1304.977914_2808.802178",1304.977914,2808.802178
"1304.977914_2908.802178",1304.977914,2908.802178
"1304.977914_3008.802178",1304.977914,3008.802178
"1304.977914_3108.802178",1304.977914,3108.802178
"1304.977914_3208.802178",1304.977914,3208.802178
"1304.977914_3308.802178",1304.977914,3308.802178
"1304.977914_3408.802178",1304.977914,3408.802178
"1304.977914_3508.802178",1304.977914,3508.802178
"1304.977914_3608.802178",1304.977914,3608.802178
"1304.977914_3708.802178",1304.977914,3708.802178
"1304.977914_3808.802178",1304.977914,3808.802178
"1304.977914_3908.802178",1304.977914,3908.802178
"1304.977914_4008.802178",1304.977914,4008.802178
"1304.977914_4108.802178",1304.977914,4108.802178
"1304.977914_4208.802178",1304.977914,4208.802178
"1404.977914_2708.802178",1404.977914,2708.802178
"1404.977914_2808.802178",1404.977914,2808.802178
"1404.977914_2908.802178",1404.977914,2908.802178
"1404.977914_3008.802178",1404.977914,3008.802178
"1404.977914_3108.802178",1404.977914,3108.802178
"1404.977914_3208.802178",1404.977914,3208.802178
"1404.977914_3308.802178",1404.977914,3308.802178
"1404.977914_3408.802178",1404.977914,3408.802178
"1404.977914_3508.802178",1404.977914,3508.802178
"1404.977914_3608.802178",1404.977914,3608.802178
"1404.977914_3708.802178",1404.977914,3708.802178
"1404.977914_3808.802178",1404.977914,3808.802178
"1404.977914_3908.802178",1404.977914,3908.802178
"1404.977914_4008.802178",1404.977914,4008.802178
"1404.977914_4108.802178",1404.977914,4108.802178
"1404.977914_4208.802178",1404.977914,4208.802178
"1504.977914_2708.802178",1504.977914,2708.802178
"1504.977914_2808.802178",1504.977914,2808.802178
"1504.977914_2908.802178",1504.977914,2908.802178
"1504.977914_3008.802178",1504.977914,3008.802178
"1504.977914_3108.802178",1504.977914,3108.802178
"1504.977914_3208.802178",1504.977914,3208.802178
"1504.977914_3308.802178",1504.977914,3308.802178
"1504.977914_3408.802178",1504.977914,3408.802178
"1504.977914_3508.802178",1504.977914,3508.802178
"1504.977914_3608.802178",1504.977914,3608.802178
"1504.977914_3708.802178",1504.977914,3708.802178
"1504.977914_3808.802178",1504.977914,3808.802178
"1504.977914_3908.802178",1504.977914,3908.802178
"1504.977914_4008.802178",1504.977914,4008.802178
"1504.977914_4108.802178",1504.977914,4108.802178
"1504.977914_4208.802178",1504.977914,4208.802178
"1604.977914_2708.802178",1604.977914,2708.802178
"1604.977914_2808.802178",1604.977914,2808.802178
"1604.977914_2908.802178",1604.977914,2908.802178
"1604.977914_3008.802178",1604.977914,3008.802178
"1604.977914_3108.802178",1604.977914,3108.802178
"1604.977914_3208.802178",1604.977914,3208.802178
"1604.977914_3308.802178",1604.977914,3308.802178
"1604.977914_3408.802178",1604.977914,3408.802178
"1604.977914_3508.802178",1604.977914,3508.802178
"1604.977914_3608.802178",1604.977914,3608.802178
"1604.977914_3708.802178",1604.977914,3708.802178
"1604.977914_3808.802178",1604.977914,3808.802178
"1604.977914_3908.802178",1604.977914,3908.802178
"1604.977914_4008.802178",1604.977914,4008.802178
"1604.977914_4108.802178",1604.977914,4108.802178
"1604.977914_4208.802178",1604.977914,4208.802178
"1704.977914_2708.802178",1704.977914,2708.802178
"1704.977914_2808.802178",1704.977914,2808.802178
"1704.977914_2908.802178",1704.977914,2908.802178
"1704.977914_3008.802178",1704.977914,3008.802178
"1704.977914_3108.802178",1704.977914,3108.802178
"1704.977914_3208.802178",1704.977914,3208.802178
"1704.977914_3308.802178",1704.977914,3308.802178
"1704.977914_3408.802178",1704.977914,3408.802178
"1704.977914_3508.802178",1704.977914,3508.802178
"1704.977914_3608.802178",1704.977914,3608.802178
"1704.977914_3708.802178",1704.977914,3708.802178
"1704.977914_3808.802178",1704.977914,3808.802178
"1704.977914_3908.802178",1704.977914,3908.802178
"1704.977914_4008.802178",1704.977914,4008.802178
"1704.977914_4108.802178",1704.977914,4108.802178
"1704.977914_4208.802178",1704.977914,4208.802178
"1804.977914_2708.802178",1804.977914,2708.802178
"1804.977914_2808.802178",1804.977914,2808.802178
"1804.977914_2908.802178",1804.977914,2908.802178
"1804.977914_3008.802178",1804.977914,3008.802178
"1804.977914_3108.802178",1804.977914,3108.802178
"1804.977914_3208.802178",1804.977914,3208.802178
"1804.977914_3308.802178",1804.977914,3308.802178
"1804.977914_3408.802178",1804.977914,3408.802178
"1804.977914_3508.802178",1804.977914,3508.802178
"1804.977914_3608.802178",1804.977914,3608.802178
"1804.977914_3708.802178",1804.977914,3708.802178
"1804.977914_3808.802178",1804.977914,3808.802178
"1804.977914_3908.802178",1804.977914,3908.802178
"1804.977914_4008.802178",1804.977914,4008.802178
"1804.977914_4108.802178",1804.977914,4108.802178
"1804.977914_4208.802178",1804.977914,4208.802178
"1904.977914_2708.802178",1904.977914,2708.802178
"1904.977914_2808.802178",1904.977914,2808.802178
"1904.977914_2908.802178",1904.977914,2908.802178
"1904.977914_3008.802178",1904.977914,3008.802178
"1904.977914_3108.802178",1904.977914,3108.802178
"1904.977914_3208.802178",1904.977914,3208.802178
"1904.977914_3308.802178",1904.977914,3308.802178
"1904.977914_3408.802178",1904.977914,3408.802178
"1904.977914_3508.802178",1904.977914,3508.802178
"1904.977914_3608.802178",1904.977914,3608.802178
"1904.977914_3708.802178",1904.977914,3708.802178
"1904.977914_3808.802178",1904.977914,3808.802178
"1904.977914_3908.802178",1904.977914,3908.802178
"1904.977914_4008.802178",1904.977914,4008.802178
"1904.977914_4108.802178",1904.977914,4108.802178
"1904.977914_4208.802178",1904.977914,4208.802178
"2004.977914_2708.802178",2004.977914,2708.802178
"2004.977914_2808.802178",2004.977914,2808.802178
"2004.977914_2908.802178",2004.977914,2908.802178
"2004.977914_3008.802178",2004.977914,3008.802178
"2004.977914_3108.802178",2004.977914,3108.802178
"2004.977914_3208.802178",2004.977914,3208.802178
"2004.977914_3308.802178",2004.977914,3308.802178
"2004.977914_3408.802178",2004.977914,3408.802178
"2004.977914_3508.802178",2004.977914,3508.802178
"2004.977914_3608.802178",2004.977914,3608.802178
"2004.977914_3708.802178",2004.977914,3708.802178
"2004.977914_3808.802178",2004.977914,3808.802178
"2004.977914_3908.802178",2004.977914,3908.802178
"2004.977914_4008.802178",2004.977914,4008.802178
"2004.977914_4108.802178",2004.977914,4108.802178
"2004.977914_4208.802178",2004.977914,4208.802178
"2104.977914_2708.802178",2104.977914,2708.802178
"2104.977914_2808.802178",2104.977914,2808.802178
"2104.977914_2908.802178",2104.977914,2908.802178
"2104.977914_3008.802178",2104.977914,3008.802178
"2104.977914_3108.802178",2104.977914,3108.802178
"2104.977914_3208.802178",2104.977914,3208.802178
"2104.977914_3308.802178",2104.977914,3308.802178
"2104.977914_3408.802178",2104.977914,3408.802178
"2104.977914_3508.802178",2104.977914,3508.802178
"2104.977914_3608.802178",2104.977914,3608.802178
"2104.977914_3708.802178",2104.977914,3708.802178
"2104.977914_3808.802178",2104.977914,3808.802178
"2104.977914_3908.802178",2104.977914,3908.802178
"2104.977914_4008.802178",2104.977914,4008.802178
"2104.977914_4108.802178",2104.977914,4108.802178
"2104.977914_4208.802178",2104.977914,4208.802178
"2204.977914_2708.802178",2204.977914,2708.802178
"2204.977914_2808.802178",2204.977914,2808.802178
"2204.977914_2908.802178",2204.977914,2908.802178
"2204.977914_3008.802178",2204.977914,3008.802178
"2204.977914_3108.802178",2204.977914,3108.802178
"2204.977914_3208.802178",2204.977914,3208.802178
"2204.977914_3308.802178",2204.977914,3308.802178
"2204.977914_3408.802178",2204.977914,3408.802178
"2204.977914_3508.802178",2204.977914,3508.802178
"2204.977914_3608.802178",2204.977914,3608.802178
"2204.977914_3708.802178",2204.977914,3708.802178
"2204.977914_3808.802178",2204.977914,3808.802178
"2204.977914_3908.802178",2204.977914,3908.802178
"2204.977914_4008.802178",2204.977914,4008.802178
"2204.977914_4108.802178",2204.977914,4108.802178
"2204.977914_4208.802178",2204.977914,4208.802178
"2304.977914_2708.802178",2304.977914,2708.802178
"2304.977914_2808.802178",2304.977914,2808.802178
"2304.977914_2908.802178",2304.977914,2908.802178
"2304.977914_3008.802178",2304.977914,3008.802178
"2304.977914_3108.802178",2304.977914,3108.802178
"2304.977914_3208.802178",2304.977914,3208.802178
"2304.977914_3308.802178",2304.977914,3308.802178
"2304.977914_3408.802178",2304.977914,3408.802178
"2304.977914_3508.802178",2304.977914,3508.802178
"2304.977914_3608.802178",2304.977914,3608.802178
"2304.977914_3708.802178",2304.977914,3708.802178
"2304.977914_3808.802178",2304.977914,3808.802178
"2304.977914_3908.802178",2304.977914,3908.802178
"2304.977914_4008.802178",2304.977914,4008.802178
"2304.977914_4108.802178",2304.977914,4108.802178
"2304.977914_4208.802178",2304.977914,4208.802178
"2404.977914_2708.802178",2404.977914,2708.802178
"2404.977914_2808.802178",2404.977914,2808.802178
"2404.977914_2908.802178",2404.977914,2908.802178
"2404.977914_3008.802178",2404.977914,3008.802178
"2404.977914_3108.802178",2404.977914,3108.802178
"2404.977914_3208.802178",2404.977914,3208.802178
"2404.977914_3308.802178",2404.977914,3308.802178
"2404.977914_3408.802178",2404.977914,3408.802178
"2404.977914_3508.802178",2404.977914,3508.802178
"2404.977914_3608.802178",2404.977914,3608.802178
"2404.977914_3708.802178",2404.977914,3708.802178
"2404.977914_3808.802178",2404.977914,3808.802178
"2404.977914_3908.802178",2404.977914,3908.802178
"2404.977914_4008.802178",2404.977914,4008.802178
"2404.977914_4108.802178",2404.977914,4108.802178
"2404.977914_4208.802178",2404.977914,4208.802178
"2504.977914_2708.802178",2504.977914,2708.802178
"2504.977914_2808.802178",2504.977914,2808.802178
"2504.977914_2908.802178",2504.977914,2908.802178
"2504.977914_3008.802178",2504.977914,3008.802178
"2504.977914_3108.802178",2504.977914,3108.802178
"2504.977914_3208.802178",2504.977914,3208.802178
"2504.977914_3308.802178",2504.977914,3308.802178
"2504.977914_3408.802178",2504.977914,3408.802178
"2504.977914_3508.802178",2504.977914,3508.802178
"2504.977914_3608.802178",2504.977914,3608.802178
"2504.977914_3708.802178",2504.977914,3708.802178
"2504.977914_3808.802178",2504.977914,3808.802178
"2504.977914_3908.802178",2504.977914,3908.802178
"2504.977914_4008.802178",2504.977914,4008.802178
"2504.977914_4108.802178",2504.977914,4108.802178
"2504.977914_4208.802178",2504.977914,4208.802178
"2604.977914_2708.802178",2604.977914,2708.802178
"2604.977914_2808.802178",2604.977914,2808.802178
"2604.977914_2908.802178",2604.977914,2908.802178
"2604.977914_3008.802178",2604.977914,3008.802178
"2604.977914_3108.802178",2604.977914,3108.802178
"2604.977914_3208.802178",2604.977914,3208.802178
"2604.977914_3308.802178",2604.977914,3308.802178
"2604.977914_3408.802178",2604.977914,3408.802178
"2604.977914_3508.802178",2604.977914,3508.802178
"2604.977914_3608.802178",2604.977914,3608.802178
"2604.977914_3708.802178",2604.977914,3708.802178
"2604.977914_3808.802178",2604.977914,3808.802178
"2604.977914_3908.802178",2604.977914,3908.802178
"2604.977914_4008.802178",2604.977914,4008.802178
"2604.977914_4108.802178",2604.977914,4108.802178
"2604.977914_4208.802178",2604.977914,4208.802178
"-1412.112487_2714.925323",-1412.112487,2714.925323
"-1412.112487_2814.925323",-1412.112487,2814.925323
"-1412.112487_2914.925323",-1412.112487,2914.925323
"-1412.112487_3014.925323",-1412.112487,3014.925323
"-1412.112487_3114.925323",-1412.112487,3114.925323
"-1412.112487_3214.925323",-1412.112487,3214.925323
"-1412.112487_3314.925323",-1412.112487,3314.925323
"-1412.112487_3414.925323",-1412.112487,3414.925323
"-1412.112487_3514.925323",-1412.112487,3514.925323
"-1412.112487_3614.925323",-1412.112487,3614.925323
"-1412.112487_3714.925323",-1412.112487,3714.925323
"-1412.112487_3814.925323",-1412.112487,3814.925323
"-1412.112487_3914.925323",-1412.112487,3914.925323
"-1412.112487_4014.925323",-1412.112487,4014.925323
"-1412.112487_4114.925323",-1412.112487,4114.925323
"-1412.112487_4214.925323",-1412.112487,4214.925323
"-1512.112487_2714.925323",-1512.112487,2714.925323
"-1512.112487_2814.925323",-1512.112487,2814.925323
"-1512.112487_2914.925323",-1512.112487,2914.925323
"-1512.112487_3014.925323",-1512.112487,3014.925323
"-1512.112487_3114.925323",-1512.112487,3114.925323
"-1512.112487_3214.925323",-1512.112487,3214.925323
"-1512.112487_3314.925323",-1512.112487,3314.925323
"-1512.112487_3414.925323",-1512.112487,3414.925323
"-1512.112487_3514.925323",-1512.112487,3514.925323
"-1512.112487_3614.925323",-1512.112487,3614.925323
"-1512.112487_3714.925323",-1512.112487,3714.925323
"-1512.112487_3814.925323",-1512.112487,3814.925323
"-1512.112487_3914.925323",-1512.112487,3914.925323
"-1512.112487_4014.925323",-1512.112487,4014.925323
"-1512.112487_4114.925323",-1512.112487,4114.925323
"-1512.112487_4214.925323",-1512.112487,4214.925323
"-1612.112487_2714.925323",-1612.112487,2714.925323
"-1612.112487_2814.925323",-1612.112487,2814.925323
"-1612.112487_2914.925323",-1612.112487,2914.925323
"-1612.112487_3014.925323",-1612.112487,3014.925323
"-1612.112487_3114.925323",-1612.112487,3114.925323
"-1612.112487_3214.925323",-1612.112487,3214.925323
"-1612.112487_3314.925323",-1612.112487,3314.925323
"-1612.112487_3414.925323",-1612.112487,3414.925323
"-1612.112487_3514.925323",-1612.112487,3514.925323
"-1612.112487_3614.925323",-1612.112487,3614.925323
"-1612.112487_3714.925323",-1612.112487,3714.925323
"-1612.112487_3814.925323",-1612.112487,3814.925323
"-1612.112487_3914.925323",-1612.112487,3914.925323
"-1612.112487_4014.925323",-1612.112487,4014.925323
"-1612.112487_4114.925323",-1612.112487,4114.925323
"-1612.112487_4214.925323",-1612.112487,4214.925323
"-1712.112487_2714.925323",-1712.112487,2714.925323
"-1712.112487_2814.925323",-1712.112487,2814.925323
"-1712.112487_2914.925323",-1712.112487,2914.925323
"-1712.112487_3014.925323",-1712.112487,3014.925323
"-1712.112487_3114.925323",-1712.112487,3114.925323
"-1712.112487_3214.925323",-1712.112487,3214.925323
"-1712.112487_3314.925323",-1712.112487,3314.925323
"-1712.112487_3414.925323",-1712.112487,3414.925323
"-1712.112487_3514.925323",-1712.112487,3514.925323
"-1712.112487_3614.925323",-1712.112487,3614.925323
"-1712.112487_3714.925323",-1712.112487,3714.925323
"-1712.112487_3814.925323",-1712.112487,3814.925323
"-1712.112487_3914.925323",-1712.112487,3914.925323
"-1712.112487_4014.925323",-1712.112487,4014.925323
"-1712.112487_4114.925323",-1712.112487,4114.925323
"-1712.112487_4214.925323",-1712.112487,4214.925323
"-1812.112487_2714.925323",-1812.112487,2714.925323
"-1812.112487_2814.925323",-1812.112487,2814.925323
"-1812.112487_2914.925323",-1812.112487,2914.925323
"-1812.112487_3014.925323",-1812.112487,3014.925323
"-1812.112487_3114.925323",-1812.112487,3114.925323
"-1812.112487_3214.925323",-1812.112487,3214.925323
"-1812.112487_3314.925323",-1812.112487,3314.925323
"-1812.112487_3414.925323",-1812.112487,3414.925323
"-1812.112487_3514.925323",-1812.112487,3514.925323
"-1812.112487_3614.925323",-1812.112487,3614.925323
"-1812.112487_3714.925323",-1812.112487,3714.925323
"-1812.112487_3814.925323",-1812.112487,3814.925323
"-1812.112487_3914.925323",-1812.112487,3914.925323
"-1812.112487_4014.925323",-1812.112487,4014.925323
"-1812.112487_4114.925323",-1812.112487,4114.925323
"-1812.112487_4214.925323",-1812.112487,4214.925323
"-1912.112487_2714.925323",-1912.112487,2714.925323
"-1912.112487_2814.925323",-1912.112487,2814.925323
"-1912.112487_2914.925323",-1912.112487,2914.925323
"-1912.112487_3014.925323",-1912.112487,3014.925323
"-1912.112487_3114.925323",-1912.112487,3114.925323
"-1912.112487_3214.925323",-1912.112487,3214.925323
"-1912.112487_3314.925323",-1912.112487,3314.925323
"-1912.112487_3414.925323",-1912.112487,3414.925323
"-1912.112487_3514.925323",-1912.112487,3514.925323
"-1912.112487_3614.925323",-1912.112487,3614.925323
"-1912.112487_3714.925323",-1912.112487,3714.925323
"-1912.112487_3814.925323",-1912.112487,3814.925323
"-1912.112487_3914.925323",-1912.112487,3914.925323
"-1912.112487_4014.925323",-1912.112487,4014.925323
"-1912.112487_4114.925323",-1912.112487,4114.925323
"-1912.112487_4214.925323",-1912.112487,4214.925323
"-2012.112487_2714.925323",-2012.112487,2714.925323
"-2012.112487_2814.925323",-2012.112487,2814.925323
"-2012.112487_2914.925323",-2012.112487,2914.925323
"-2012.112487_3014.925323",-2012.112487,3014.925323
"-2012.112487_3114.925323",-2012.112487,3114.925323
"-2012.112487_3214.925323",-2012.112487,3214.925323
"-2012.112487_3314.925323",-2012.112487,3314.925323
"-2012.112487_3414.925323",-2012.112487,3414.925323
"-2012.112487_3514.925323",-2012.112487,3514.925323
"-2012.112487_3614.925323",-2012.112487,3614.925323
"-2012.112487_3714.925323",-2012.112487,3714.925323
"-2012.112487_3814.925323",-2012.112487,3814.925323
"-2012.112487_3914.925323",-2012.112487,3914.925323
"-2012.112487_4014.925323",-2012.112487,4014.925323
"-2012.112487_4114.925323",-2012.112487,4114.925323
"-2012.112487_4214.925323",-2012.112487,4214.925323
"-2112.112487_2714.925323",-2112.112487,2714.925323
"-2112.112487_2814.925323",-2112.112487,2814.925323
"-2112.112487_2914.925323",-2112.112487,2914.925323
"-2112.112487_3014.925323",-2112.112487,3014.925323
"-2112.112487_3114.925323",-2112.112487,3114.925323
"-2112.112487_3214.925323",-2112.112487,3214.925323
"-2112.112487_3314.925323",-2112.112487,3314.925323
"-2112.112487_3414.925323",-2112.112487,3414.925323
"-2112.112487_3514.925323",-2112.112487,3514.925323
"-2112.112487_3614.925323",-2112.112487,3614.925323
"-2112.112487_3714.925323",-2112.112487,3714.925323
"-2112.112487_3814.925323",-2112.112487,3814.925323
"-2112.112487_3914.925323",-2112.112487,3914.925323
"-2112.112487_4014.925323",-2112.112487,4014.925323
"-2112.112487_4114.925323",-2112.112487,4114.925323
"-2112.112487_4214.925323",-2112.112487,4214.925323
"-2212.112487_2714.925323",-2212.112487,2714.925323
"-2212.112487_2814.925323",-2212.112487,2814.925323
"-2212.112487_2914.925323",-2212.112487,2914.925323
"-2212.112487_3014.925323",-2212.112487,3014.925323
"-2212.112487_3114.925323",-2212.112487,3114.925323
"-2212.112487_3214.925323",-2212.112487,3214.925323
"-2212.112487_3314.925323",-2212.112487,3314.925323
"-2212.112487_3414.925323",-2212.112487,3414.925323
"-2212.112487_3514.925323",-2212.112487,3514.925323
"-2212.112487_3614.925323",-2212.112487,3614.925323
"-2212.112487_3714.925323",-2212.112487,3714.925323
"-2212.112487_3814.925323",-2212.112487,3814.925323
"-2212.112487_3914.925323",-2212.112487,3914.925323
"-2212.112487_4014.925323",-2212.112487,4014.925323
"-2212.112487_4114.925323",-2212.112487,4114.925323
"-2212.112487_4214.925323",-2212.112487,4214.925323
"-2312.112487_2714.925323",-2312.112487,2714.925323
"-2312.112487_2814.925323",-2312.112487,2814.925323
"-2312.112487_2914.925323",-2312.112487,2914.925323
"-2312.112487_3014.925323",-2312.112487,3014.925323
"-2312.112487_3114.925323",-2312.112487,3114.925323
"-2312.112487_3214.925323",-2312.112487,3214.925323
"-2312.112487_3314.925323",-2312.112487,3314.925323
"-2312.112487_3414.925323",-2312.112487,3414.925323
"-2312.112487_3514.925323",-2312.112487,3514.925323
"-2312.112487_3614.925323",-2312.112487,3614.925323
"-2312.112487_3714.925323",-2312.112487,3714.925323
"-2312.112487_3814.925323",-2312.112487,3814.925323
"-2312.112487_3914.925323",-2312.112487,3914.925323
"-2312.112487_4014.925323",-2312.112487,4014.925323
"-2312.112487_4114.925323",-2312.112487,4114.925323
"-2312.112487_4214.925323",-2312.112487,4214.925323
"-2412.112487_2714.925323",-2412.112487,2714.925323
"-2412.112487_2814.925323",-2412.112487,2814.925323
"-2412.112487_2914.925323",-2412.112487,2914.925323
"-2412.112487_3014.925323",-2412.112487,3014.925323
"-2412.112487_3114.925323",-2412.112487,3114.925323
"-2412.112487_3214.925323",-2412.112487,3214.925323
"-2412.112487_3314.925323",-2412.112487,3314.925323
"-2412.112487_3414.925323",-2412.112487,3414.925323
"-2412.112487_3514.925323",-2412.112487,3514.925323
"-2412.112487_3614.925323",-2412.112487,3614.925323
"-2412.112487_3714.925323",-2412.112487,3714.925323
"-2412.112487_3814.925323",-2412.112487,3814.925323
"-2412.112487_3914.925323",-2412.112487,3914.925323
"-2412.112487_4014.925323",-2412.112487,4014.925323
"-2412.112487_4114.925323",-2412.112487,4114.925323
"-2412.112487_4214.925323",-2412.112487,4214.925323
"-2512.112487_2714.925323",-2512.112487,2714.925323
"-2512.112487_2814.925323",-2512.112487,2814.925323
"-2512.112487_2914.925323",-2512.112487,2914.925323
"-2512.112487_3014.925323",-2512.112487,3014.925323
"-2512.112487_3114.925323",-2512.112487,3114.925323
"-2512.112487_3214.925323",-2512.112487,3214.925323
"-2512.112487_3314.925323",-2512.112487,3314.925323
"-2512.112487_3414.925323",-2512.112487,3414.925323
"-2512.112487_3514.925323",-2512.112487,3514.925323
"-2512.112487_3614.925323",-2512.112487,3614.925323
"-2512.112487_3714.925323",-2512.112487,3714.925323
"-2512.112487_3814.925323",-2512.112487,3814.925323
"-2512.112487_3914.925323",-2512.112487,3914.925323
"-2512.112487_4014.925323",-2512.112487,4014.925323
"-2512.112487_4114.925323",-2512.112487,4114.925323
"-2512.112487_4214.925323",-2512.112487,4214.925323
"-2612.112487_2714.925323",-2612.112487,2714.925323
"-2612.112487_2814.925323",-2612.112487,2814.925323
"-2612.112487_2914.925323",-2612.112487,2914.925323
"-2612.112487_3014.925323",-2612.112487,3014.925323
"-2612.112487_3114.925323",-2612.112487,3114.925323
"-2612.112487_3214.925323",-2612.112487,3214.925323
"-2612.112487_3314.925323",-2612.112487,3314.925323
"-2612.112487_3414.925323",-2612.112487,3414.925323
"-2612.112487_3514.925323",-2612.112487,3514.925323
"-2612.112487_3614.925323",-2612.112487,3614.925323
"-2612.112487_3714.925323",-2612.112487,3714.925323
"-2612.112487_3814.925323",-2612.112487,3814.925323
"-2612.112487_3914.925323",-2612.112487,3914.925323
"-2612.112487_4014.925323",-2612.112487,4014.925323
"-2612.112487_4114.925323",-2612.112487,4114.925323
"-2612.112487_4214.925323",-2612.112487,4214.925323
"-2712.112487_2714.925323",-2712.112487,2714.925323
"-2712.112487_2814.925323",-2712.112487,2814.925323
"-2712.112487_2914.925323",-2712.112487,2914.925323
"-2712.112487_3014.925323",-2712.112487,3014.925323
"-2712.112487_3114.925323",-2712.112487,3114.925323
"-2712.112487_3214.925323",-2712.112487,3214.925323
"-2712.112487_3314.925323",-2712.112487,3314.925323
"-2712.112487_3414.925323",-2712.112487,3414.925323
"-2712.112487_3514.925323",-2712.112487,3514.925323
"-2712.112487_3614.925323",-2712.112487,3614.925323
"-2712.112487_3714.925323",-2712.112487,3714.925323
"-2712.112487_3814.925323",-2712.112487,3814.925323
"-2712.112487_3914.925323",-2712.112487,3914.925323
"-2712.112487_4014.925323",-2712.112487,4014.925323
"-2712.112487_4114.925323",-2712.112487,4114.925323
"-2712.112487_4214.925323",-2712.112487,4214.925323
"-2812.112487_2714.925323",-2812.112487,2714.925323
"-2812.112487_2814.925323",-2812.112487,2814.925323
"-2812.112487_2914.925323",-2812.112487,2914.925323
"-2812.112487_3014.925323",-2812.112487,3014.925323
"-2812.112487_3114.925323",-2812.112487,3114.925323
"-2812.112487_3214.925323",-2812.112487,3214.925323
"-2812.112487_3314.925323",-2812.112487,3314.925323
"-2812.112487_3414.925323",-2812.112487,3414.925323
"-2812.112487_3514.925323",-2812.112487,3514.925323
"-2812.112487_3614.925323",-2812.112487,3614.925323
"-2812.112487_3714.925323",-2812.112487,3714.925323
"-2812.112487_3814.925323",-2812.112487,3814.925323
"-2812.112487_3914.925323",-2812.112487,3914.925323
"-2812.112487_4014.925323",-2812.112487,4014.925323
"-2812.112487_4114.925323",-2812.112487,4114.925323
"-2812.112487_4214.925323",-2812.112487,4214.925323
"-2912.112487_2714.925323",-2912.112487,2714.925323
"-2912.112487_2814.925323",-2912.112487,2814.925323
"-2912.112487_2914.925323",-2912.112487,2914.925323
"-2912.112487_3014.925323",-2912.112487,3014.925323
"-2912.112487_3114.925323",-2912.112487,3114.925323
"-2912.112487_3214.925323",-2912.112487,3214.925323
"-2912.112487_3314.925323",-2912.112487,3314.925323
"-2912.112487_3414.925323",-2912.112487,3414.925323
"-2912.112487_3514.925323",-2912.112487,3514.925323
"-2912.112487_3614.925323",-2912.112487,3614.925323
"-2912.112487_3714.925323",-2912.112487,3714.925323
